"","v1","v2","v3","v4","v5","v6","v7","v8","v9","Y"
"1",0.914806043496355,1.01491780767287,35.1550850598142,1.15955499697011,4.83151548543304,0.0164459508610889,48.0038931426303,1.48334632331155,1.77832215352553,633.287831650019
"2",0.937075413297862,1.18315124269219,44.4887853320688,1.11190109918825,4.87343343890174,0.00690911551937461,48.5268287244855,1.50138130236753,-0.0915348057049401,1009.84300883696
"3",0.286139534786344,1.16979751465977,33.1577246729285,1.01782919003163,3.57225055247218,0.0156637352192774,33.5904816297175,1.49494736330069,-0.431752123347894,561.693064735025
"4",0.830447626067325,1.01838073890307,36.3091495446861,1.25965934724081,4.64981306251553,0.0977362206438556,45.9655676744868,1.50026091536641,0.478378199944834,675.239791855658
"5",0.641745518893003,1.11563780472559,35.9257108112797,1.12957483557984,4.29284295545974,0.0398821180453524,41.8597721444954,1.49219465467546,1.40636298871084,660.19886650968
"6",0.519095949130133,1.17396297859591,43.5894571943209,1.03194432677701,4.02333350374289,0.0949624819913879,38.8252761174449,1.50485866985022,1.7718674433667,968.589887136109
"7",0.736588314641267,1.22445074471103,39.1208060458302,1.10132549535483,4.4954620482668,0.0811332353623584,44.1211221652219,1.49886854108214,1.47308764515249,782.416672349108
"8",0.13466659723781,1.10289467154863,30.3877361537889,1.12924959203228,3.285574546701,0.00428985878825188,30.2573488687236,1.50556710352266,2.45611736413322,471.563976150603
"9",0.656992290401831,1.21331429450394,44.5178041048348,1.20651646014303,4.3191822270562,0.0646551635116339,42.1432885933711,1.50257284025106,1.72411241943186,1010.38416868117
"10",0.705064784036949,1.24402088316623,36.5413547307253,1.01899028869811,4.39660928170628,0.0372384299291298,43.1004428584371,1.50468848788091,-2.01943374816597,683.18286058087
"11",0.45774177624844,1.16716563918282,43.2247662078589,1.08928907443769,3.91974479077317,0.054159423452802,37.570772187167,1.5027896809627,2.634451400518,952.096529395945
"12",0.719112251652405,1.09355465982003,37.1012453967705,1.14672683984973,4.42159262745274,0.0024948213249445,43.3803471214056,1.50105506391881,1.97431025883394,703.786378545306
"13",0.934672247152776,1.26246248930768,39.1578020062298,1.20555256251246,4.86664505808724,0.0941995658446103,48.4739914424116,1.5075829256229,-0.271403513226275,784.805158745094
"14",0.255428824340925,1.20464187550329,41.6997042484581,1.14882100282703,3.51876555827959,0.0661361626815051,32.9585556968294,1.49783383563737,2.50199127792137,885.856013966503
"15",0.462292822543532,1.01601894730061,33.9168669935316,1.21123638588469,3.93299173147479,0.0394102977588773,37.7233837284979,1.49351079251471,-1.90491927083327,588.214135303811
"16",0.940014522755519,1.02742007341475,35.1791001018137,1.19286381991114,4.88035874035954,0.0548689233837649,48.6041831101463,1.51011264674941,0.547013965199754,634.486708196456
"17",0.978226428385824,1.227150080069,47.4039589660242,1.1169994040858,4.95407121923316,0.0967736558523029,49.5010253501302,1.49859614305808,3.0123849558251,1145.98827414725
"18",0.117487361654639,1.21929062474137,32.3853670433164,1.15217281051446,3.23761024617079,0.030205657123588,29.7591474083904,1.50476619252086,1.47016086278087,535.442561700681
"19",0.474997081561014,1.01437915871473,46.4048078795895,1.14479457640555,3.93407631138138,0.00654456492047757,37.7627367678899,1.49846833545005,1.2753082454451,1095.8560782679
"20",0.560332746244967,1.2547108585094,41.4436831744388,1.22316570018884,4.11690314180146,0.0036743380362168,39.8463982833567,1.50129131000912,-2.3531603811945,876.026392292291
"21",0.904031387297437,1.19770790775892,34.6883272286505,1.29741376433522,4.82618804609398,0.0610668279929087,47.937155838926,1.50263266205244,-1.40313462761579,617.158810407706
"22",0.138710167724639,1.25317051076249,41.4804088836536,1.14859370943159,3.2600393386231,0.0238433554768562,30.0198277417028,1.49057918717697,-0.804655789533082,875.98271615273
"23",0.988891728920862,1.14331114577985,45.0777805503458,1.2817577782087,4.99407456934918,0.0817080092616379,49.8623524468027,1.50165473499479,-0.355952799908515,1037.13013273835
"24",0.946668232558295,1.0910437795034,32.0575803378597,1.16205340677407,4.89861751953148,0.0884264321764931,48.8221123422337,1.49528203908341,2.97925463177126,528.277861034144
"25",0.0824375580996275,1.23161133981886,43.4735141973943,1.28199958396144,3.16127067433328,0.0872576971538365,28.8302391640351,1.50951827272136,0.288632262537046,961.713398200331
"26",0.514211784349754,1.21845327592968,32.2637378796935,1.2746793117607,4.05079973760563,0.00303119404707104,39.0345142664737,1.50340618737797,-0.514831309510933,532.898851124676
"27",0.390203467104584,1.14208126059178,47.0407943986356,1.15695099516306,3.78000493803442,0.00732038030400872,35.9673949804195,1.50610876115233,0.29846202253858,1125.68029370492
"28",0.905738130910322,1.21492183713214,37.979030366987,1.23998370342888,4.83041751513628,0.0148810437880456,48.0319062597856,1.49861218216217,2.38545453681638,738.118988684462
"29",0.446969628101215,1.01469668634292,41.1894269986078,1.06015485201497,3.89418730270181,0.0265541612869129,37.3108300519899,1.50041800028401,1.07998047900111,864.827767167087
"30",0.836004259996116,1.12134359709832,39.7098472667858,1.27886463042814,4.67754277402324,0.0535606667865068,46.2749156141605,1.50166131676559,-0.049248886232688,806.069241252775
"31",0.737595617771149,1.00559837273361,32.5384198036045,1.21481260554865,4.46944772608787,0.0026675084605813,43.9030121782908,1.50189847619652,-2.79975796357057,542.614898303614
"32",0.811055141268298,1.20318508484892,46.7712199734524,1.22915003434755,4.6128269124722,0.0868241051211953,45.5568182081449,1.49520896164673,1.56084908686065,1115.11245365758
"33",0.388108282815665,1.1929560128383,45.7773585617542,1.15789903283585,3.75621231121838,0.0405528917675838,35.7166048764676,1.49886305493895,-0.0291783970280937,1066.63509792753
"34",0.685169729404151,1.00142768567311,43.2704318035394,1.09234091036487,4.36411877184531,0.0260600935900584,42.6905489182637,1.49387527020626,0.873146195582948,954.690189209487
"35",0.00394833879545331,1.12489343309938,34.6617507236078,1.2999493730953,3.01516813325576,0.0308441962813959,27.1777942890502,1.50734086086166,0.296883399799716,612.344312262129
"36",0.832916080253199,1.16072306260207,49.0750913321972,1.15991117679514,4.65481032747394,5.97031787037849e-05,46.081983431972,1.49886725765877,0.166026513111715,1226.21254731752
"37",0.00733414688147604,1.07357950612299,44.0195174375549,1.00800586144906,3.00307366605442,0.0838294280460104,27.0841138270684,1.50352209047548,1.17467865590597,985.391550489744
"38",0.207658972823992,1.01390054918913,41.7001683451235,1.01380979386158,3.41092888925046,0.0995513290166855,31.729978289759,1.49926903089158,0.866030046936069,885.664121328597
"39",0.906601407798007,1.09907462151536,49.057669187896,1.12588989222422,4.81479415766365,0.0661083213984966,47.8794580449548,1.50384640487475,0.523470924847452,1225.97301731167
"40",0.611778643447906,1.1417429179073,48.236972191371,1.17479204796255,4.21861128004048,0.0144552309531718,41.0097713159607,1.50182617969033,3.17439799697739,1184.19061772553
"41",0.379559240536764,1.06475477810168,31.5594917256385,1.27931732723955,3.77124215952934,0.0383570622419938,35.8209436590761,1.50523167876024,-0.967331852235471,509.568042006811
"42",850.744002312422,1.2662016891169,31.3510915217921,1.13472879861947,3.87446949421205,0.0928260024171323,845.82299226895,815.162383113056,1133.86496268213,503.63504915044
"43",0.0374310328625143,1.11557734346468,48.8169100088999,1.00537893304136,3.07450164111471,0.0913436041446403,27.864662391109,1.5024240865122,1.04861305205464,1210.67873323444
"44",0.973539913771674,1.19156396661533,33.345717843622,1.25364136644639,4.93605366651769,0.0154509387444705,49.3131052074104,1.49800375306207,-0.501786618760099,570.819609644992
"45",0.431751248892397,1.04494261808717,48.2399580487981,1.1192702191649,3.8541460949153,0.0442633182974532,36.8332445802417,1.49777474610888,-1.96546677510814,1183.68036776139
"46",0.957576596643776,1.06236091070742,33.3663519471884,1.21130942027085,4.91976156655575,0.0576319645158947,49.0360660961881,1.50280855845053,1.13917956655925,571.575076315324
"47",0.887754905503243,1.00593835827912,35.9701582090929,1.18925075556617,4.77218617638038,0.0905867301858962,47.390823610663,1.49601246217901,1.49374866604851,662.999570185007
"48",0.639978769468144,1.08566506481748,30.770551469177,1.26053840233944,4.29101917162451,0.0239120095502585,41.7998188314311,1.50579701756265,1.58654150378525,485.577736488587
"49",0.970966610359028,1.10879390930545,38.0160321993753,1.1239230114501,4.92559628466954,0.0747489603469148,49.1465181092716,1.50314675477361,0.856735161586429,740.053012230454
"50",0.618838207330555,1.02756162260044,42.2563832718879,1.29695298583247,4.24102834266706,0.0474108939757571,41.2575533235971,1.50246985078015,1.05324286393072,910.696586186154
"51",0.333427211269736,1.23740081783853,34.9280916480348,1.05271817208268,3.66160784808957,0.0745810473803431,34.6073521398176,1.50035611218281,0.447054506724976,623.419275103459
"52",0.346748248208314,1.00226755166599,30.4605621472001,1.05992511885706,3.70813020716965,0.0428903047693893,35.0940022596274,1.50485145012992,0.0557402995544247,474.772842057693
"53",0.39848541142419,1.27435590981501,35.6842835433781,1.13540631630458,3.80124260326825,0.0817722657229751,36.2288540972269,1.50155017625817,1.60776069244028,650.835550179247
"54",0.784692775690928,1.22282245329049,46.2578536709771,1.13757214099169,4.55913425318009,0.00715010147541761,44.951531983209,1.49930225718757,1.14235300282906,1090.42577643684
"55",0.038936491124332,1.13344303027128,44.3783677043393,1.27289136436302,3.06479239903544,0.0267431598622352,27.7463584913983,1.49836844432887,3.5383584158649,1001.33238629785
"56",0.748795386170968,1.26306939289991,40.591534874402,1.14309173424263,4.49988679120822,0.044704635348171,44.2283496188541,1.49940595246577,0.12041214993373,841.648374969576
"57",0.67727683018893,1.12407790063345,33.6867448780686,1.02663278270047,4.35148344759974,0.00790373766794801,42.5221184530606,1.50446779446623,-1.37811141577088,581.120333872109
"58",0.171264330390841,1.13626230842872,43.4324425738305,1.08399846618995,3.34169032978626,0.0483075307914987,30.9377268752089,1.5010555725533,-0.213458132886161,959.976179405496
"59",0.261087963823229,1.23128144120727,38.4905064059421,1.27643249961548,3.52051860924035,0.0791100101545453,33.0060665155194,1.49755610103082,0.934519710834713,755.696126350046
"60",0.514412934659049,1.04097981497498,41.2333085155115,1.28793795749079,4.03537599490473,0.0799224459566176,38.8879194154328,1.49889814037447,1.61986178741431,867.248677478707
"61",0.67560727451928,1.13921608511499,38.8557676179335,1.24589633159339,4.34046620175678,0.00966295711696148,42.4518447653057,1.48851877109949,0.656747650476733,771.208227630807
"62",0.982817197917029,1.11448418840164,48.6613632226363,1.05206823966,5.00034349186872,0.0222291792044416,49.9455022748407,1.50138456138117,1.11066004762148,1206.47082827569
"63",0.759544267551973,1.08649239496338,39.2306577600539,1.03243044586852,4.52202934402779,0.0183100634254515,44.504088953147,1.50486908133698,0.952222340712343,786.367845445462
"64",0.566488424083218,1.11851950209,42.579669537954,1.12615508935414,4.12761310970297,0.0971161865396425,39.9979236546066,1.49431702869591,1.80805832985281,924.727081879497
"65",0.849689718568698,1.01034498320928,41.439830432646,1.02001263264101,4.69793170218294,0.041342494240962,46.5129440115441,1.50048041067426,3.35180120691773,876.999935001445
"66",0.18947393540293,1.0627299401785,43.6818852229044,1.19055675212294,3.38436917608426,0.0742407826473936,31.4143654531765,1.49757325131925,2.30155501634612,971.100496000483
"67",0.271286614704877,1.02612791654585,48.8963936036453,1.15413286031689,3.54891498134168,0.0713822989724577,33.3136409023189,1.49605800486594,1.24799265678454,1215.36504825207
"68",0.828158485237509,1.0950310696242,30.6757827987894,1.17095363566186,4.63856840978597,0.0162000501062721,45.8617015005599,1.50043919927049,0.991973977015424,483.341976417392
"69",0.693204820388928,1.1787275487648,36.5175046445802,1.18380270528141,4.36574828193099,0.0728822750737891,42.7400697603168,1.49628827031874,-1.05530147767323,682.388051482417
"70",0.240544739644974,1.11211089245789,46.093337633647,1.13865330067929,3.48019041019532,0.0137883011717349,32.5315240470633,1.49961321646731,1.44210536165588,1080.49046749074
"71",0.0429887960199267,1.01821200093125,34.2668317258358,1.26466898061335,3.09434561382044,0.0033177284989506,28.0961315673705,1.50661636407277,-1.58348877409702,598.449008923726
"72",0.140479094116017,1.18742286361585,37.8918610978872,1.12142477054149,3.28262059656297,0.083276981767267,30.2660251546154,1.49149269040862,-0.245263759456431,732.02082476727
"73",0.21638541505672,1.23762782989995,45.718051190488,1.14550704599824,3.4430260858479,0.0596441365312785,32.0715217096233,1.49663260937737,3.59693629325389,1063.34278420925
"74",0.479398564202711,1.24210110875364,30.4385363124311,1.15248938396107,3.96282901298675,0.0544579211389646,38.0786706406579,1.4978514664387,-0.251641144346912,474.928775916893
"75",0.197410342283547,1.02252030288734,42.9640514403582,1.19886789827142,3.39893660576572,0.00382502796128392,31.6126521709723,1.50623934422008,1.2813845399226,939.268843900387
"76",0.719355837674811,1.00326484635084,41.4997114194557,1.08661879468709,4.45551354362985,0.00756892883218825,43.7006230520588,1.50441939965845,1.31583996879289,878.788472869538
"77",0.00788473873399198,1.11161511635529,41.8640281073749,1.27040313885082,3.00514840173563,0.0987794887740165,27.1035232243324,1.49971054024351,-0.185379707987759,891.867850302598
"78",0.375489964615554,1.27546983995642,41.8572678603232,1.09379288118798,3.74306757273433,0.00325069185346365,35.529732314328,1.49386337823278,-0.447055998625429,892.73829486274
"79",0.514407708309591,1.1328844850623,44.4547170447186,1.26374144018628,4.03270053936079,0.0172838184051216,38.8522878981331,1.50137601643917,1.83280307126251,1006.6230277945
"80",0.00157055421732366,1.28231001560986,45.0447177700698,1.24480475473683,3.00568109342915,0.0788492354797199,27.0642648534074,1.5005113286132,3.28247088583129,1031.71892030112
"81",0.581604002509266,1.13169946635753,31.5797050716355,1.23868735444266,4.14133632209267,0.0954187695402652,40.1240877132489,1.50250890103035,0.76667346598851,511.418651360789
"82",0.157905208179727,1.03123684305437,44.5830473164096,1.27944823077414,3.32118842069229,0.0517068244284019,30.692005992638,1.5000115011358,-0.785811109385488,1011.04322826678
"83",0.359028305858374,1.15038473705741,47.1235216222703,1.18809987611603,3.70515774759968,0.0367375706322491,35.08604152121,1.49298598754638,0.496294453985488,1129.65875890383
"84",0.645631878403947,1.06164875794131,44.2459947289899,1.05000275061466,4.27900831710631,0.0859932795166969,41.7121297776069,1.49856274750936,-2.77981862226902,998.106419508773
"85",0.775823362637311,1.19878990071803,43.5011205077171,1.19451399389654,4.56891786080238,0.0732605958590284,44.9976098606213,1.50750856150768,-0.601351687703853,965.651078458969
"86",0.563646841561422,1.21714365681292,49.5295744668692,1.14137633277569,4.13889726115575,0.0126690974924713,40.0985928946362,1.49164625864107,2.22931241733116,1247.89634049362
"87",0.233703398611397,1.11901123713395,46.5855447156355,1.26563146351837,3.45992518138528,0.0211067978991196,32.2783723520423,1.5007561562921,-1.68655528033246,1103.56288189835
"88",0.0899805163498968,1.12442296018964,48.9456289354712,1.22924393422436,3.1966277559491,0.0869041754398495,29.2621613105651,1.50793810145539,0.618699526659157,1217.23764199411
"89",0.0856120649259537,1.10568494864616,35.4949453519657,1.25944416478742,3.16592715560619,0.0546409059781581,28.8998703706106,1.49773384910125,3.64396527337644,642.417914343113
"90",0.305218369467184,1.2530666640053,41.482564387843,1.18700532563962,3.62072322244076,0.0244711349252611,34.1161234885342,1.5025248103593,-1.14551265546352,876.74792614846
"91",0.667426514672115,1.15133495830391,30.654839198105,1.14264236602467,4.34862020925488,0.0728428612696007,42.4719000337295,1.49759713519415,-0.431732362618526,482.420052002985
"92",0.000238896580412984,1.18856793814025,38.875248846598,1.28016910434235,3.01378782274345,0.0185030228225514,27.1601279608088,1.50205299302005,0.298283504360108,769.362522049508
"93",0.208569956943393,1.08661630357955,36.2796754669398,1.19268736848608,3.42968647338114,0.0936736513627693,31.8960167085314,1.49333447754817,2.189730934446,671.657046618067
"94",0.933034127345309,1.02399948794948,34.5518264779821,1.08437912780792,4.86319490915252,0.0113218801096082,48.4458496235304,1.49689436945735,-0.23924347395822,612.013201754626
"95",0.925644748611376,1.26424607462062,33.6448779748753,1.28641889358405,4.84582214204116,0.0265304713975638,48.2546891292582,1.50534534077412,-0.94675057893293,580.935610186299
"96",0.734094301005825,1.1826465498788,46.6582630388439,1.09948141973,4.4807278767223,0.0556628431426361,44.0020253652675,1.51143358134858,0.0961521373322097,1109.26365544183
"97",0.333071983419359,1.00375555739565,49.7376818908378,1.27882121510338,3.66542673764913,0.0058877473231405,34.6274655016496,1.49787372261816,-0.349265799366982,1257.15642887789
"98",0.515063329832628,1.02868207294457,33.7938586529344,1.20713859566022,4.02330229345261,0.0128936206689104,38.7927170109225,1.50187241788514,1.00536409662541,584.070591652583
"99",0.743974646320567,1.23608325401704,36.7926479876041,1.04926698387135,4.47769932805828,0.0110178008209914,43.9895108160056,1.50606895221654,0.298928512052921,692.520475058964
"100",0.619159240042791,1.11818279198964,39.2190686659887,1.10690499281045,4.25133425823275,0.0865873706294224,41.3530720552695,1.49887889417467,0.148501746566278,785.760402312965
"101",0.62624534452334,1.10569057810712,38.2924198545516,1.27786589984316,4.26007129730075,0.055012104427442,41.4657246710333,1.50072783249304,-1.28085569741629,749.221489727308
"102",0.217157698236406,1.11410740483287,46.9196090986952,1.29322776463814,3.44911153982657,0.0386415159562603,32.1239053554478,1.50378401834778,3.09657578521435,1119.36678738963
"103",0.216567310970277,1.18045635290664,47.1220830548555,1.13973717519548,3.42693899787641,0.060230999509804,31.9522584582378,1.48808497206464,-0.89886846426887,1129.16786096588
"104",0.388945028651506,1.04664763845768,39.0317450743169,1.09181607079227,3.78048692957557,0.0695460635703057,35.9839870147892,1.50313614371388,-2.2325860379161,777.232102775551
